,General Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not,Do Not
280,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10019,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
290,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10020,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
300,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10021,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
310,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10022,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
320,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10023,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
330,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10024,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
340,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10025,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
350,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10026,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
360,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10027,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.000,0,0
370,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10028,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
380,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10029,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
390,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10030,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
400,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10031,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
410,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10032,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
420,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10033,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
430,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10034,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
440,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10035,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
450,P210378BFKAX01,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R-FLEX,Poly Term,0805",C10036,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Murata Manufacturing Co Ltd,GCJ21BR72E103KXJ3K,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01425,,,0.01425,USD,Actual,,,,,,0.01425,USD,0.01425,,,,,,0,,,0.0143,0.0143,0.0143,0.0143,0.0143,0.0000,0.0143,0.0143,0.0143,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,0.0143,0.0143,0.0143,0.0143,0.0000,0.0143,0.0143,0.0143,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,154,P210378BFKAX01,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R-FLEX,Poly Term,0805",0.014,0,0
460,P210378BFKAX01,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R-FLEX,Poly Term,0805",C10037,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Murata Manufacturing Co Ltd,GCJ21BR72E103KXJ3K,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01425,,,0.01425,USD,Actual,,,,,,0.01425,USD,0.01425,,,,,,0,,,0.0143,0.0143,0.0143,0.0143,0.0143,0.0000,0.0143,0.0143,0.0143,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0143,0.0143,0.0143,0.0143,0.0143,0.0000,0.0143,0.0143,0.0143,0.0143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,154,P210378BFKAX01,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R-FLEX,Poly Term,0805",0.014,0,0
470,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10038,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
480,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10039,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
490,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10040,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
500,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10041,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
510,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10042,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
520,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10043,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
530,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10044,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
540,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",C10045,100_MainConnector,1,System Connector,EBOM,Each,Buy,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Kemet Corporation,C0805C103M2RAC 3124,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00315,,,0.00315,USD,Actual,,,,,,0.00315,USD,0.00315,,,,,,0,,,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0032,0.0032,0.0032,0.0032,0.0032,0.0000,0.0032,0.0032,0.0032,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,EP,0.0,1,0,0,275,P210378BFKAAAB,"CAP-CERM,10,000NF,20,0000%,200,000V,X7R,,0805",0.003,0,0
5260,PCB00419-BB,"CONN-,I/O - Thru Hole Headers,50,Right Angle,Thru hole",J10001,100_MainConnector,1,System Connector,EBOM,Each,Directed Source,N,1,1,1,1,1,,1,1,1,1,,,,,,,,,,,Yazaki Corporation,7225-4400-30,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.426,,,1.426,USD,Actual,,,,,,1.426,USD,1.426,,,,,,0,,,1.4260,1.4260,1.4260,1.4260,1.4260,0.0000,1.4260,1.4260,1.4260,1.4260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4260,1.4260,1.4260,1.4260,1.4260,0.0000,1.4260,1.4260,1.4260,1.4260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,DSP,0.0,0,0,1,8,PCB00419-BB,"CONN-,I/O - Thru Hole Headers,50,Right Angle,Thru hole",1.426,0,0
